#{"t_start": 1559817804.4868484, "env_id": "SuperMarioBros-1-1-v0"}
r,l,t
632,286,4083.772559
1041,463,4085.172886
1331,655,4087.20885
602,422,4088.8148
606,278,4089.681602
651,322,4090.682659
1072,433,4092.009492
1431,721,4094.177469
1320,553,4095.865725
1039,553,4097.504297
597,242,4098.25878
1336,696,4100.251954
597,242,4100.95369
597,242,4101.680304
1906,1098,4105.047667
1038,584,4106.803755
622,326,4107.868128
617,366,4108.954988
634,336,4109.98149
1041,540,4111.607783
1690,755,4113.815202
1035,607,4115.596914
758,661,4117.625092
652,306,4118.906792
252,105,4119.266981
607,268,4120.081413
614,326,4121.051178
1421,671,4123.008188
629,308,4123.873798
627,312,4124.848595
1422,564,4126.605568
609,280,4127.464843
612,330,4128.531942
1338,519,4130.168783
629,404,4131.371308
1334,617,4133.238929
240,119,4133.601428
1701,715,4135.798697
810,548,4137.365746
1680,705,4139.420762
1042,511,4140.947104
1431,554,4142.542712
632,310,4143.440242
1578,769,4145.862006
635,336,4146.902568
747,669,4149.077072
614,268,4150.114132
647,288,4150.984182
1694,781,4153.354288
1335,579,4155.145808
252,105,4155.484083
240,119,4155.835509
1340,739,4158.026004
1049,463,4159.379
1585,577,4161.101285
1347,496,4162.585016
1429,562,4164.272393
623,282,4165.149466
810,542,4166.706006
622,326,4167.691919
607,338,4168.695537
1040,535,4170.470037
1337,549,4172.117129
1577,677,4174.191737
252,105,4174.581607
647,290,4175.430907
1044,492,4176.943343
1329,800,4179.494358
604,288,4180.560133
1308,899,4183.308055
1428,655,4185.357733
640,296,4186.274324
647,290,4187.129429
597,242,4187.919783
1425,843,4190.459254
1431,631,4192.232479
240,119,4192.58883
621,444,4193.880832
1429,647,4195.809979
1156,566,4197.454125
650,348,4198.585356
617,274,4199.376035
1431,635,4201.280142
625,312,4202.241013
614,268,4203.017233
623,282,4203.943104
627,354,4204.941909
1034,524,4206.524531
597,356,4207.606717
652,320,4208.709542
629,332,4209.746545
1183,611,4211.764975
1430,769,4214.121794
1422,889,4216.832039
1335,558,4218.581983
617,366,4219.755495
1042,500,4221.282365
1042,511,4222.826643
626,290,4223.71798
252,105,4224.050057
1066,483,4225.535397
647,288,4226.379551
1050,451,4227.803668
1433,560,4229.45711
603,274,4230.27578
1689,669,4232.301959
1694,697,4234.552957
1425,829,4237.170252
1338,624,4239.220034
807,721,4241.38999
612,278,4242.421574
728,512,4243.946017
606,300,4244.812119
606,278,4245.640623
597,242,4246.366005
617,492,4247.788228
621,258,4248.607228
624,338,4249.62099
625,300,4250.425013
613,408,4251.546252
1691,845,4254.154723
1340,710,4256.329615
615,306,4257.296253
630,310,4258.266399
597,242,4258.970564
600,240,4259.743523
1325,733,4261.887376
626,290,4262.748757
605,278,4263.691345
651,322,4264.6879
1429,603,4266.530367
632,346,4267.612925
1427,601,4269.555616
597,242,4270.319339
252,105,4270.766082
1569,631,4272.834004
252,105,4273.108271
628,306,4273.987189
1317,589,4275.791926
252,105,4276.15001
619,374,4277.337826
240,119,4277.703882
1431,725,4279.912307
1690,711,4282.136362
617,274,4282.897379
252,105,4283.217065
1041,534,4284.862174
626,398,4286.123883
1436,721,4288.296463
1558,1082,4291.59158
252,105,4291.920525
248,113,4292.260778
613,356,4293.290689
1156,540,4294.953383
612,362,4296.151553
1426,635,4298.182258
621,276,4299.062986
614,268,4299.844267
1575,763,4302.118591
626,316,4303.083582
1321,685,4305.288644
622,288,4306.172394
1584,637,4308.169133
1426,645,4310.167938
603,274,4310.977523
235,123,4311.321157
1044,595,4313.12499
1426,695,4315.232573
1430,721,4317.449684
632,332,4318.513981
632,308,4319.36634
235,123,4319.799323
1039,536,4321.451352
607,268,4322.296213
235,123,4322.677165
1423,765,4324.929398
597,242,4325.736221
1334,629,4327.648122
1428,695,4329.844867
597,242,4330.500491
1695,835,4333.088845
1426,583,4335.022106
1432,587,4336.83054
1414,936,4339.692132
1032,559,4341.373401
1430,568,4343.031534
619,312,4344.1037
652,306,4345.003497
647,288,4345.822472
1050,445,4347.072842
1340,584,4348.763704
1570,729,4350.880223
1686,735,4353.158258
1043,499,4354.75121
1039,563,4356.515276
1429,593,4358.501855
1324,721,4360.547063
1043,468,4362.040487
1426,585,4363.816312
647,290,4364.663161
1324,601,4366.709426
633,344,4367.799542
1326,697,4369.91817
1431,623,4371.834081
607,278,4372.680054
631,304,4373.58534
1849,1046,4376.733203
1686,707,4378.888516
1040,698,4381.08338
647,288,4382.002643
618,310,4382.881897
1432,526,4384.499325
1430,607,4386.331818
755,516,4387.841583
1921,959,4390.820202
1415,869,4393.461562
637,334,4394.478241
606,308,4395.369568
1338,517,4397.160519
1687,735,4399.408638
617,274,4400.253691
614,326,4401.175301
606,288,4402.103667
1423,585,4403.860513
1429,573,4405.570334
597,242,4406.292067
616,350,4407.430785
650,340,4408.521252
1336,554,4410.166497
603,336,4411.265646
611,358,4412.369387
240,119,4412.73772
1335,577,4414.459249
1323,601,4416.317807
623,282,4417.183685
628,362,4418.448939
1434,611,4420.184789
1340,600,4421.895919
644,284,4422.726892
252,105,4423.100193
638,334,4424.087325
591,368,4425.211581
240,119,4425.575802
238,119,4425.918382
1342,601,4427.859919
1044,726,4430.052048
634,332,4431.083599
1336,672,4433.086023
252,105,4433.413792
647,290,4434.406016
607,278,4435.228168
1042,511,4436.797973
1032,567,4438.50702
1323,857,4441.190105
1431,601,4442.873106
1430,595,4444.558291
626,318,4445.438308
626,290,4446.295571
1041,533,4448.007034
1720,797,4450.365843
633,296,4451.177427
647,290,4452.051927
748,595,4453.737381
1844,956,4456.576959
607,278,4457.644838
1342,590,4459.299527
1335,562,4461.014626
1568,627,4462.8959
647,290,4463.7386
238,127,4464.152862
617,274,4464.966987
252,105,4465.286655
629,368,4466.419211
632,330,4467.416709
606,288,4468.307803
597,242,4469.014341
597,242,4469.791093
614,268,4470.604392
597,242,4471.386572
597,242,4472.147912
597,242,4472.866014
601,322,4473.802153
749,528,4475.382743
604,326,4476.37987
606,444,4477.61188
1845,940,4480.485945
624,414,4481.747297
1331,677,4483.601845
1325,725,4485.687524
1038,589,4487.765063
1334,834,4490.151776
609,270,4491.042702
252,105,4491.392636
620,292,4492.217837
252,105,4492.571494
252,105,4492.907178
647,288,4493.714742
647,300,4494.583366
617,304,4495.455545
632,368,4496.56619
252,105,4496.885403
1342,581,4498.587078
811,526,4500.054745
1031,691,4501.970523
638,330,4502.913275
252,105,4503.221549
628,320,4504.2026
647,288,4505.131294
1857,727,4507.172467
1425,599,4509.072565
1042,494,4510.547803
817,538,4512.132591
625,364,4513.242315
252,105,4513.584137
1035,523,4515.113252
619,424,4516.369877
623,282,4517.226628
597,242,4517.955771
624,320,4519.140494
614,326,4520.076016
617,274,4520.878465
610,382,4521.955903
612,372,4523.140569
627,392,4524.354038
1701,671,4526.369173
609,468,4527.824812
607,298,4528.665525
626,290,4529.629624
597,242,4530.382981
252,105,4530.712928
252,105,4530.986597
1344,555,4532.550942
1339,523,4534.16439
597,242,4534.918098
1049,489,4536.396192
621,276,4537.243683
1333,605,4539.202837
1041,602,4541.001608
1337,531,4542.646498
1043,498,4544.20909
1432,585,4545.926714
629,312,4546.87458
597,242,4547.59986
1049,469,4549.036301
1695,777,4551.732878
635,330,4552.860278
635,336,4553.977943
1430,711,4556.089086
621,264,4556.860275
1687,757,4559.133087
1323,625,4561.041544
604,362,4562.108618
1426,693,4564.260293
617,274,4565.072051
607,312,4566.047044
647,288,4566.878335
252,105,4567.171868
622,326,4568.270512
605,324,4569.306494
625,284,4570.208836
597,242,4570.921796
597,242,4571.665532
629,316,4572.645758
240,119,4572.990666
611,268,4573.832528
1575,707,4575.902852
632,306,4576.99835
240,119,4577.35052
614,268,4578.141858
1308,966,4581.271491
730,574,4583.067636
598,242,4583.764672
597,242,4584.506387
627,302,4585.389655
1430,693,4587.429415
1328,625,4589.260282
597,242,4590.052431
597,242,4590.798175
2354,1137,4594.082316
637,344,4595.127451
1690,779,4597.434452
252,105,4597.746546
647,288,4598.734105
1427,597,4600.499747
252,105,4600.814652
1034,689,4603.077598
1341,570,4604.774024
620,318,4605.773885
597,242,4606.463023
635,366,4607.583424
614,326,4608.559915
629,308,4609.577392
1430,564,4611.457198
614,326,4612.408477
647,288,4613.356301
607,278,4614.162042
801,605,4616.040834
603,312,4617.017223
1432,697,4619.049481
616,316,4619.964338
612,278,4620.865842
647,288,4621.752238
629,296,4622.615163
628,312,4623.568938
252,105,4623.931287
618,266,4624.727131
597,242,4625.516034
1043,484,4626.868742
1336,699,4629.112047
1334,739,4631.494243
1338,671,4633.481242
597,242,4634.179729
617,302,4635.109106
632,346,4636.163557
235,123,4636.588514
1339,637,4638.405638
812,629,4640.343543
1318,774,4642.904839
252,105,4643.238905
629,316,4644.184487
597,242,4644.894402
617,336,4645.992623
809,566,4647.612102
252,105,4647.941748
1043,539,4649.588182
1676,893,4652.177239
1335,581,4653.844524
1585,773,4656.251425
600,240,4656.95185
597,242,4657.719167
1343,692,4659.852176
633,296,4660.72872
1329,625,4662.655105
597,242,4663.429319
1335,727,4665.645402
1035,733,4667.916239
627,292,4668.87186
619,322,4669.882425
235,123,4670.252448
1340,519,4671.813842
604,348,4673.072721
597,242,4673.843592
1049,462,4675.274992
1339,534,4676.842721
631,296,4677.714181
627,316,4678.738729
252,105,4679.061828
1055,646,4681.022138
610,408,4682.273956
1332,749,4684.508775
252,105,4684.849907
1032,701,4686.8911
1335,737,4689.276926
1857,905,4692.034996
628,316,4693.022629
1040,564,4694.734649
1691,663,4696.605366
1423,599,4698.432729
808,591,4700.222018
1332,741,4702.447939
1047,432,4704.069471
1701,719,4706.153993
1432,621,4708.03702
603,274,4708.853418
597,356,4709.871348
647,288,4710.757623
602,346,4711.721557
607,312,4712.666019
621,364,4713.72139
631,332,4714.737897
1434,599,4716.522706
252,105,4716.835386
627,352,4717.950719
1703,749,4720.289384
1338,531,4722.016222
606,278,4722.827862
1428,789,4725.203342
628,320,4726.152576
1160,554,4727.765289
1569,717,4729.834747
611,336,4730.873631
240,119,4731.225643
1413,881,4733.945311
597,242,4734.746777
1159,472,4736.213654
248,113,4736.525256
621,282,4737.393335
1338,516,4738.965432
647,288,4739.797141
1335,703,4741.812839
812,508,4743.309062
1341,615,4745.047013
252,105,4745.34123
647,288,4746.186363
1856,910,4749.081681
603,408,4750.291017
613,330,4751.315497
597,356,4752.333781
631,296,4753.264696
623,282,4754.11561
628,316,4755.099251
1314,769,4757.469362
1339,519,4759.098142
634,546,4760.742442
614,326,4761.61512
2340,1343,4765.873413
614,362,4766.880117
630,298,4767.83926
620,318,4768.775123
2344,1154,4772.28615
634,354,4773.372378
1340,604,4775.212177
1339,742,4777.498473
1318,601,4779.416638
1341,565,4781.053964
652,320,4782.066234
1320,709,4784.233773
599,356,4785.286489
1333,613,4786.99809
1139,665,4789.078004
1431,647,4790.978419
623,282,4791.839714
739,462,4793.357306
252,105,4793.675291
1344,555,4795.536217
647,290,4796.375672
630,330,4797.439089
623,280,4798.357388
647,288,4799.211062
1048,500,4800.580599
624,308,4801.505128
252,105,4801.888613
623,392,4803.067807
607,266,4803.87397
1344,613,4805.796884
607,278,4806.59975
1344,555,4808.345131
1343,681,4810.430377
1341,724,4812.677876
626,314,4813.603705
629,306,4814.540843
1338,531,4816.109573
1431,707,4818.329425
597,242,4819.004076
1326,722,4821.201862
607,278,4822.089908
623,282,4822.867016
1571,627,4824.795141
1431,599,4826.857803
623,282,4827.702028
1423,621,4829.622988
597,242,4830.339534
603,274,4831.305512
618,328,4832.272292
1433,550,4833.959202
617,274,4834.827873
1338,531,4836.40368
597,242,4837.070382
623,282,4837.889755
628,356,4839.124415
651,322,4840.091034
1433,629,4841.910673
252,105,4842.270967
631,296,4843.0546
1424,655,4844.943337
1680,675,4847.081079
626,314,4848.026345
1430,562,4849.792644
1855,829,4852.283988
613,338,4853.326274
1161,458,4854.696768
1433,550,4856.796243
1343,623,4858.647455
1425,619,4860.481624
1926,769,4862.732138
597,242,4863.539348
812,510,4865.089495
1426,599,4866.983004
1342,592,4868.917387
1574,715,4871.183013
1690,767,4873.464737
636,330,4874.514226
1053,447,4875.868915
597,242,4876.696094
1339,639,4878.685581
1339,534,4880.20111
252,105,4880.478055
241,121,4880.82832
737,414,4882.096008
1430,669,4884.213385
606,278,4884.994013
1435,735,4887.539576
1037,608,4889.311287
1423,695,4891.330749
606,278,4892.199975
1427,629,4894.157823
235,123,4894.603847
1029,660,4896.68246
1843,968,4899.729562
1427,637,4901.640163
597,242,4902.447185
1332,658,4904.489119
1324,637,4906.397491
600,240,4907.095893
1334,598,4908.861538
820,464,4910.252477
1332,751,4912.536318
1039,673,4914.588091
632,342,4915.621418
1323,521,4917.301044
617,422,4918.778298
603,274,4919.611158
1331,613,4921.500181
1332,740,4923.760191
1334,607,4925.607705
647,288,4926.466741
1326,601,4928.485535
1048,405,4929.745504
620,318,4930.71017
597,242,4931.481889
631,296,4932.402124
1688,769,4934.736375
1425,695,4936.790871
604,348,4937.829602
597,242,4938.662513
808,595,4940.42529
1425,669,4942.420352
607,286,4943.254221
1428,623,4945.172001
1342,591,4946.954779
1047,506,4948.533055
1423,757,4951.128657
1424,769,4953.447546
1435,587,4955.195668
630,306,4956.089325
624,308,4957.120291
626,290,4958.07275
1340,602,4960.018361
1034,534,4961.619301
647,288,4962.474217
252,105,4962.80369
1435,552,4964.542011
647,288,4965.373443
2339,1277,4969.307333
611,336,4970.255938
766,653,4972.224838
609,280,4973.125256
1334,617,4975.384856
626,342,4976.447085
1340,609,4978.430389
240,119,4978.818631
597,242,4979.495436
1691,671,4981.739752
617,274,4982.620421
252,105,4982.906216
1853,759,4985.202874
1432,661,4987.218973
607,338,4988.403992
647,290,4989.28879
1434,552,4990.832297
812,510,4992.287812
614,326,4993.393918
1041,516,4994.911085
618,304,4995.748909
631,296,4996.612019
614,268,4997.508715
810,546,4999.253375
1575,617,5000.931165
597,242,5001.67218
252,105,5002.069942
1694,689,5004.246513
1338,555,5005.889217
605,276,5006.971461
1345,514,5008.527164
606,278,5009.353362
647,290,5010.250686
778,683,5012.500431
1424,583,5014.289515
1043,469,5015.796317
613,330,5016.782366
1159,456,5018.177923
1434,767,5020.518303
1042,508,5022.030313
1342,569,5023.824705
1417,851,5026.402123
816,548,5028.075151
757,590,5029.83848
631,328,5030.917031
633,386,5032.096478
652,320,5033.044535
1432,611,5034.829694
252,105,5035.142943
1335,571,5036.737305
1419,707,5038.932235
1577,675,5040.894472
631,296,5041.751241
1690,779,5044.226164
1338,637,5046.112191
1849,829,5048.737265
749,504,5050.29558
1427,601,5052.092891
597,242,5052.762298
252,105,5053.143934
606,278,5053.969851
240,119,5054.356916
252,105,5054.665168
1571,598,5056.484007
608,280,5057.337444
1848,735,5059.494977
608,338,5060.494918
1676,1172,5064.289222
2344,1254,5068.262948
252,105,5068.604486
620,342,5069.691319
622,320,5070.660214
631,298,5071.628723
1320,731,5073.991421
1682,679,5075.958519
1051,451,5077.327324
606,288,5078.31633
1422,683,5080.658307
1338,519,5082.383861
628,320,5083.456749
1030,716,5085.67095
627,312,5086.618686
647,288,5087.439507
1429,562,5089.087622
626,314,5090.052441
617,274,5090.88342
1333,577,5092.68011
1047,432,5094.052586
1697,797,5096.525869
1039,559,5098.234272
1320,547,5099.931748
1333,642,5101.919634
1422,767,5104.2913
1422,801,5106.868536
1043,497,5108.57428
1158,454,5110.066822
1432,647,5111.981632
652,306,5112.909414
1697,757,5115.148783
1338,531,5116.764465
1338,516,5118.325487
2350,1085,5121.797115
812,508,5123.393933
813,484,5124.838156
1426,583,5126.633447
1677,875,5129.289014
623,282,5130.141109
601,254,5130.954195
1433,773,5133.254983
630,310,5134.29628
634,546,5136.094837
238,125,5136.458494
235,123,5136.779065
1321,673,5139.033453
622,416,5140.405648
1336,544,5142.129984
632,366,5143.218596
1148,554,5144.835665
629,306,5145.828815
609,272,5146.737221
1430,593,5148.528759
1435,591,5150.237464
647,288,5151.122677
1413,1000,5154.234131
238,125,5154.586745
1849,819,5157.340945
629,308,5158.476534
606,278,5159.278269
626,290,5160.179369
1565,867,5162.571128
772,536,5164.189176
1685,685,5166.16822
647,288,5167.271109
647,288,5168.171746
1329,553,5170.008046
597,242,5170.710481
1421,647,5172.726896
1696,677,5174.838539
1319,709,5177.061486
811,520,5178.731373
252,105,5179.071624
597,242,5179.79444
1430,587,5181.606308
647,288,5182.534688
1430,587,5184.449691
751,625,5186.348581
1690,757,5188.714038
1430,562,5190.337176
651,322,5191.292496
1034,552,5192.877115
1333,615,5194.799698
1336,561,5196.41853
1425,771,5199.202017
1577,911,5201.98259
1682,795,5204.570523
1047,511,5206.156651
624,308,5207.11673
1038,602,5208.915357
1324,613,5210.796729
603,274,5211.6799
1432,621,5213.555192
604,348,5214.518444
1037,607,5216.427185
240,119,5216.774186
598,360,5217.871875
631,350,5218.91314
1434,589,5220.716863
1570,685,5222.79339
600,240,5223.546133
647,288,5224.395352
597,242,5225.111509
1336,517,5226.72836
1339,537,5228.42303
812,508,5230.302063
1432,657,5232.268866
1420,799,5234.769819
235,123,5235.140795
760,603,5236.955591
1574,711,5239.207917
627,312,5240.131271
617,326,5241.150397
1421,538,5242.796882
1128,723,5244.866297
604,350,5245.926554
617,312,5246.908355
611,272,5247.70509
1312,836,5250.406592
1420,801,5252.847363
623,320,5253.740064
647,290,5254.63071
251,111,5254.987969
738,460,5256.380413
1682,807,5259.097207
612,276,5259.905068
631,296,5260.964509
1063,479,5262.349081
1571,637,5264.316348
1685,699,5266.477488
1580,649,5268.632665
1418,649,5270.680377
1044,601,5272.518361
1037,697,5274.659905
1161,458,5276.063239
647,288,5276.930146
647,288,5277.833379
1697,873,5280.465256
626,318,5281.484425
816,556,5283.17387
651,322,5284.108911
633,308,5285.104133
622,294,5285.987599
734,502,5287.622381
620,605,5289.64889
1336,559,5291.353998
1428,593,5293.387007
1314,739,5295.655384
647,288,5296.543403
612,330,5297.510754
1343,571,5299.161114
1037,600,5300.997843
1428,733,5303.199706
1333,655,5305.222036
1423,661,5307.123578
621,324,5308.120963
1683,773,5310.417164
1689,797,5312.750139
1682,795,5315.173595
1338,517,5316.667229
637,330,5317.660565
1150,536,5319.497495
1340,601,5321.23847
597,242,5321.931473
1045,428,5323.452763
1574,699,5325.429757
617,274,5326.323595
1338,516,5327.895333
603,274,5328.659162
1414,703,5330.694544
1344,555,5332.400179
1426,661,5334.418324
647,290,5335.322308
251,117,5335.699679
1435,552,5337.376372
1342,581,5339.163991
1407,922,5342.02996
634,320,5343.030464
647,288,5343.890247
632,304,5344.822631
631,296,5345.64816
1433,560,5347.369912
623,282,5348.299098
1430,575,5350.058497
1334,831,5352.434419
652,306,5353.562141
1424,627,5355.453227
1423,657,5357.326871
1428,609,5359.182589
597,242,5359.906557
622,298,5360.824605
252,105,5361.137272
1044,481,5362.541372
1706,839,5365.107387
1428,605,5366.935637
607,302,5367.833669
617,274,5368.626709
1335,605,5370.370526
1851,865,5372.910877
603,274,5373.747466
252,105,5374.060047
600,332,5375.069601
1072,433,5376.538877
1687,687,5378.705911
614,268,5379.494813
1036,637,5381.43532
628,324,5382.470962
1426,623,5384.595602
812,508,5386.053806
627,316,5387.004743
1423,659,5388.939609
1392,996,5392.003973
1430,587,5393.618957
605,336,5394.686127
597,242,5395.300766
1347,496,5396.802173
647,290,5397.689015
1433,550,5399.193584
1337,664,5401.118985
1433,566,5402.911969
1859,765,5405.193907
1171,552,5406.851366
1339,518,5408.563324
630,292,5409.497524
1683,629,5411.447676
1426,585,5413.274246
647,288,5414.364444
647,290,5415.189231
611,340,5416.291851
1155,492,5417.764016
1341,613,5419.647138
1425,733,5421.780361
252,105,5422.121808
597,242,5422.87389
618,362,5424.019213
1695,637,5425.907169
1424,773,5428.21205
1426,585,5430.031344
1433,639,5432.035289
628,312,5433.052352
1166,599,5434.896755
597,242,5435.596062
1075,447,5436.977457
1687,899,5439.98601
1070,435,5441.317721
1048,498,5442.882401
1701,617,5444.740462
627,316,5445.943817
647,288,5446.810169
1688,655,5448.77225
1854,803,5451.350003
626,290,5452.194159
1332,517,5453.736423
1857,727,5456.091225
647,288,5456.97069
597,242,5457.652524
647,290,5458.626977
597,242,5459.392641
1430,621,5461.334713
627,366,5462.504455
1437,585,5464.288556
1690,757,5466.556787
647,290,5467.587353
1571,661,5469.840935
647,288,5470.702116
252,105,5471.015217
252,105,5471.387392
1344,495,5472.785046
1347,496,5474.232386
1426,585,5476.078313
1688,649,5478.200624
606,278,5479.077339
607,298,5479.970847
1431,645,5481.962301
1158,454,5483.323845
1425,607,5485.140188
1584,701,5487.319087
1322,698,5489.528823
1684,721,5491.747553
1334,614,5493.755456
647,290,5494.72509
1432,548,5496.479918
638,334,5497.488847
1430,733,5499.912736
1433,550,5501.478491
637,318,5502.438258
634,300,5503.402563
1425,623,5505.401702
1422,673,5507.424876
1336,570,5509.298534
1435,560,5510.850957
1333,606,5512.63299
252,105,5512.909638
611,340,5513.970503
647,288,5514.768528
1575,629,5516.611655
617,384,5517.830361
1032,545,5519.446038
597,242,5520.141981
1425,689,5522.42002
1428,587,5524.211341
623,282,5525.05455
1337,556,5526.751299
1429,562,5528.47529
1432,623,5530.472513
1427,589,5532.297848
647,288,5533.163233
1427,635,5535.112881
622,288,5536.004884
614,278,5536.838777
1046,441,5538.198589
597,242,5539.145793
1692,709,5541.333821
1337,529,5543.014843
1427,597,5544.84083
1432,526,5546.43406
1347,496,5547.911137
1343,554,5549.589202
1043,464,5550.987163
1335,606,5552.855259
647,288,5553.766333
773,705,5555.885654
1433,621,5557.765691
647,288,5558.737558
622,320,5559.828082
1425,599,5561.591927
1694,657,5563.480343
607,312,5564.434293
1684,797,5566.818642
1578,765,5568.962739
647,288,5570.102632
632,430,5571.316713
1700,773,5573.844179
1422,643,5575.542731
1040,509,5577.157606
810,558,5578.990674
742,598,5580.757577
597,242,5581.478022
1576,805,5583.940291
1692,653,5585.974807
1437,609,5587.777313
600,240,5588.718253
650,354,5589.760029
1582,653,5591.727639
601,392,5592.872939
1695,671,5594.910761
647,290,5595.884319
612,278,5596.756713
1566,673,5598.626669
1434,603,5600.805784
1333,722,5602.988371
1339,518,5604.590414
1040,487,5605.966338
1340,590,5607.671869
773,552,5609.295099
1336,689,5611.318665
2332,1316,5615.332845
630,306,5616.239572
1157,494,5617.786347
609,442,5619.406445
766,556,5620.976613
1694,685,5623.059136
812,508,5624.634939
1335,603,5626.486825
647,290,5627.379021
600,240,5628.126863
1337,762,5630.349965
602,336,5631.659777
1070,459,5632.967342
240,119,5633.394737
647,288,5634.222911
1707,831,5636.66888
635,332,5637.733158
778,540,5639.379611
1339,754,5641.643895
1045,601,5643.449709
1421,725,5645.698088
1429,562,5647.439308
626,290,5648.417753
252,105,5648.786216
597,242,5649.51682
1322,686,5651.580545
1425,970,5654.656578
603,274,5655.609632
597,242,5656.345027
1338,516,5657.829616
1425,575,5659.594355
1692,671,5661.61664
252,105,5661.906687
1314,619,5664.113949
1686,751,5666.50083
1694,697,5668.562423
606,398,5669.766187
1703,715,5671.903323
815,577,5673.622482
1421,601,5675.410784
1336,569,5677.162235
597,242,5677.949026
1432,548,5679.749324
1432,526,5681.324962
622,332,5682.276044
647,288,5683.16181
1434,560,5684.863347
1699,669,5686.805439
597,242,5687.535379
647,286,5688.4319
1338,519,5689.958272
629,306,5690.833174
1426,637,5692.684403
1427,619,5694.829975
1430,562,5696.501336
1339,534,5698.118068
1432,526,5699.768692
2333,1548,5704.593064
1159,456,5705.859155
1428,627,5707.7831
1155,562,5709.786843
1687,659,5711.792651
1579,649,5713.725637
1420,793,5716.110251
625,312,5717.022434
1845,769,5719.283825
1422,685,5721.330148
1336,570,5722.972446
1348,598,5724.968004
631,308,5725.840005
1435,552,5727.480747
1564,839,5729.978248
1690,629,5731.860037
1330,499,5733.335203
1342,599,5735.128496
1693,651,5737.139826
1337,534,5739.00456
1691,671,5741.07354
607,338,5742.069401
1582,807,5744.447196
597,242,5745.190404
1339,518,5746.803703
1689,843,5749.282937
737,414,5750.529008
608,338,5751.59171
647,288,5752.465313
631,296,5753.399194
1428,639,5755.585277
606,288,5756.351192
1432,566,5758.086441
1431,623,5760.061577
1045,428,5761.400125
1330,527,5763.013529
1339,638,5764.956704
597,242,5765.700298
1434,595,5767.477813
1695,637,5769.522394
1685,849,5771.983117
1574,625,5773.918374
1855,709,5776.097924
1423,747,5778.445457
1851,739,5780.706741
1426,597,5782.526844
1686,719,5784.572309
1684,701,5786.907967
614,268,5787.906935
1419,729,5790.285949
1337,556,5791.983828
1434,585,5793.733649
1335,606,5795.611392
628,312,5796.543802
1430,564,5798.405501
1575,703,5800.511698
597,242,5801.263987
1049,489,5802.804955
252,105,5803.112589
1432,597,5804.861339
1428,587,5806.664925
604,312,5807.512543
1688,689,5809.70623
1329,501,5811.272686
1577,599,5813.073358
1690,673,5815.183289
1432,585,5816.946189
733,450,5818.576332
1848,771,5821.031384
1340,719,5823.181227
1329,692,5825.23529
597,242,5825.943285
1347,496,5827.464261
1433,550,5829.367871
252,105,5829.687879
1687,751,5832.06441
647,290,5832.942348
2344,1256,5836.833308
1569,727,5838.933601
1435,552,5840.653394
1427,733,5842.901749
1583,653,5844.911316
1343,529,5846.536108
1428,552,5848.096962
628,312,5849.302145
252,105,5849.609703
1702,773,5852.003898
623,302,5852.934307
1036,585,5854.764406
1035,547,5856.302165
1694,691,5858.601673
1334,613,5860.4969
1920,821,5863.009518
618,408,5864.257542
633,298,5865.177496
1431,621,5866.989805
1684,649,5869.090231
1039,576,5870.856973
1336,546,5872.540733
1689,697,5874.657615
1431,635,5876.549953
1697,681,5878.544482
1437,609,5880.508652
647,290,5881.374575
1572,649,5883.357557
597,242,5884.03958
647,286,5885.008144
1859,745,5887.281917
647,290,5888.159849
1336,595,5889.973522
605,358,5891.054201
624,270,5891.878305
1315,674,5893.940748
1332,645,5896.020933
609,318,5896.963659
1428,562,5898.722672
631,296,5899.667747
2345,1378,5903.89315
1337,678,5906.056579
597,242,5906.859376
1427,721,5909.050479
1427,637,5911.22472
597,242,5911.966446
1434,635,5913.917931
1339,534,5915.488363
1677,1192,5919.55085
1432,526,5921.184616
1423,621,5923.280162
617,274,5924.286171
647,288,5925.188865
1861,767,5927.4838
1427,633,5929.522912
1849,709,5931.683311
1339,518,5933.230471
1048,481,5934.716233
1427,609,5936.615804
647,288,5937.566874
1432,585,5939.300021
1429,649,5941.521444
647,288,5942.454192
1338,555,5944.096162
1422,733,5946.352066
617,274,5947.180527
647,288,5948.191123
741,466,5949.669402
1436,591,5951.409107
807,619,5953.279088
1433,550,5954.958585
1049,457,5956.312452
1044,479,5957.696464
240,119,5958.037532
1854,755,5960.22244
618,310,5961.263129
1690,655,5963.149089
811,522,5964.729777
1047,517,5966.327481
240,119,5966.697481
1429,745,5968.916462
628,294,5969.863621
1424,697,5972.193695
240,119,5972.571635
1697,703,5974.695868
623,282,5975.597914
1434,585,5977.283659
1334,601,5979.347055
629,306,5980.151804
611,268,5980.995465
628,312,5981.895904
1428,585,5983.589453
647,288,5984.508256
649,366,5985.594854
1330,499,5987.178971
1048,405,5988.376133
1342,578,5990.033628
1337,570,5991.746789
1432,526,5993.369362
1427,601,5995.207168
1687,677,5997.365985
1574,635,5999.309371
811,520,6000.858923
1687,759,6003.4494
632,334,6004.477793
751,629,6006.575956
609,364,6007.632637
631,310,6008.786669
599,244,6009.506911
1339,518,6011.022936
629,312,6011.991209
1342,690,6013.958987
2334,1321,6017.987692
1574,611,6019.886157
1429,587,6021.667113
1048,405,6022.875516
1434,767,6025.116958
597,242,6025.875707
600,240,6026.562487
1424,581,6028.258576
1435,560,6029.920286
1432,709,6032.055764
632,344,6033.435248
1338,536,6035.129292
